,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,0.4840901792049408,0.4853980541229248,-0.5636258721351624,0.9999667406082153,0.5181034207344055,0.4240095913410187,-0.5343160033226013,0.9998999834060669,0.5360492467880249,0.4260202646255493,-0.5339353680610657,0.9999128580093384,0.5526195764541626,0.428338885307312,-0.5339677333831787,0.9999032020568848,0.4633859694004059,0.41943931579589844,-0.533266007900238,0.9999151229858398,0.4446668028831482,0.4181598126888275,-0.5326422452926636,0.9999197721481323,0.4301803708076477,0.41833412647247314,-0.5329058170318604,0.99991774559021,0.5843762755393982,0.4724966287612915,-0.3102899491786957,0.9999001026153564,0.41527241468429565,0.4466332197189331,-0.2964518368244171,0.9999434947967529,0.5176969766616821,0.5755747556686401,-0.47695392370224,0.9999505281448364,0.45262083411216736,0.57618248462677,-0.47278791666030884,0.9999659061431885
1,0.48194727301597595,0.4837178885936737,-0.5628665685653687,0.9999642372131348,0.5152726173400879,0.4232162833213806,-0.5338202118873596,0.9998939633369446,0.533183217048645,0.42522138357162476,-0.5334407091140747,0.999906599521637,0.5474482774734497,0.4278757870197296,-0.5334776639938354,0.9998998045921326,0.4614226818084717,0.41859614849090576,-0.5291943550109863,0.9999077916145325,0.44361987709999084,0.41744592785835266,-0.5285021662712097,0.9999096989631653,0.42989492416381836,0.4179132580757141,-0.528734028339386,0.9999080896377563,0.5796445608139038,0.47266048192977905,-0.31478893756866455,0.9998956322669983,0.4157721996307373,0.44930410385131836,-0.27538079023361206,0.9999311566352844,0.5149896144866943,0.5735865235328674,-0.4771840572357178,0.9999479651451111,0.44970065355300903,0.571251392364502,-0.46933427453041077,0.9999603629112244
2,0.48003506660461426,0.48211050033569336,-0.564167857170105,0.999963641166687,0.51283860206604,0.4222952425479889,-0.5350373983383179,0.999893307685852,0.5308739542961121,0.42429083585739136,-0.5346843600273132,0.9999052882194519,0.5440572500228882,0.427232563495636,-0.5347282886505127,0.9999005198478699,0.4596653878688812,0.4175679385662079,-0.5293658971786499,0.9999057054519653,0.4425346851348877,0.41652438044548035,-0.5286577939987183,0.9999055862426758,0.42956191301345825,0.41721242666244507,-0.5288850665092468,0.9999040365219116,0.5763212442398071,0.47267740964889526,-0.3185459077358246,0.9998963475227356,0.4160037934780121,0.45027291774749756,-0.27513617277145386,0.9999257922172546,0.5125421285629272,0.5718026757240295,-0.4799672067165375,0.9999486207962036,0.44733086228370667,0.5676909685134888,-0.4695946276187897,0.9999588131904602
3,0.4792338013648987,0.4808281362056732,-0.5642229318618774,0.9999630451202393,0.511569082736969,0.4214393198490143,-0.5352488160133362,0.9998930096626282,0.5296555161476135,0.4233801066875458,-0.5349019169807434,0.9999041557312012,0.5423938035964966,0.42652323842048645,-0.5349491834640503,0.9999013543128967,0.4588406980037689,0.41687723994255066,-0.5293442010879517,0.9999038577079773,0.44201040267944336,0.41602855920791626,-0.5286299586296082,0.9999017119407654,0.4293840527534485,0.41694921255111694,-0.5288547277450562,0.9999004602432251,0.5746666193008423,0.47264447808265686,-0.3202914297580719,0.9998971223831177,0.41617336869239807,0.4512760043144226,-0.2728530466556549,0.9999206066131592,0.5116047263145447,0.5700510144233704,-0.4803501069545746,0.9999487400054932,0.44628316164016724,0.5652865767478943,-0.46928876638412476,0.9999567866325378
4,0.47862157225608826,0.47971394658088684,-0.5646246671676636,0.9999638199806213,0.5107762813568115,0.4206804633140564,-0.5353966951370239,0.9998959302902222,0.5289321541786194,0.4226199686527252,-0.535056471824646,0.9999062418937683,0.5415840744972229,0.42594146728515625,-0.5351037383079529,0.9999046325683594,0.4581793248653412,0.4162403643131256,-0.5293809771537781,0.9999058246612549,0.441558837890625,0.41555142402648926,-0.5286644697189331,0.9999027252197266,0.42921823263168335,0.41666293144226074,-0.5288882851600647,0.9999017119407654,0.5738250017166138,0.4726412892341614,-0.3201695382595062,0.999900221824646,0.416309654712677,0.4521401822566986,-0.2712021470069885,0.9999201893806458,0.5110406875610352,0.5689103603363037,-0.48081880807876587,0.9999499917030334,0.4456977844238281,0.5636934041976929,-0.4693060517311096,0.9999566674232483
5,0.4782249331474304,0.4789010286331177,-0.570851743221283,0.999964714050293,0.5103340148925781,0.4201114773750305,-0.5401467084884644,0.9998990297317505,0.5285091400146484,0.42203488945961,-0.5398344397544861,0.999908447265625,0.5411463975906372,0.42549070715904236,-0.5398760437965393,0.9999078512191772,0.45784705877304077,0.4157710671424866,-0.5331792831420898,0.9999082684516907,0.44133061170578003,0.4151993989944458,-0.5323976278305054,0.9999043941497803,0.4291275441646576,0.4164502024650574,-0.5325907468795776,0.9999037384986877,0.5733357667922974,0.4726284444332123,-0.32104647159576416,0.9999030232429504,0.4164556860923767,0.45268669724464417,-0.2716912627220154,0.9999202489852905,0.5105553269386292,0.567870020866394,-0.4856491982936859,0.9999511241912842,0.4452783465385437,0.5622999668121338,-0.47236838936805725,0.9999566078186035
6,0.47770124673843384,0.4783041179180145,-0.5708178281784058,0.999963641166687,0.5098116397857666,0.4196470379829407,-0.5405577421188354,0.9998970031738281,0.5280172228813171,0.421539843082428,-0.5402418375015259,0.9999057650566101,0.5406349897384644,0.4251076579093933,-0.5402830243110657,0.9999067187309265,0.4575015604496002,0.4153679609298706,-0.5331734418869019,0.9999056458473206,0.44110217690467834,0.41488707065582275,-0.5323927998542786,0.9999004006385803,0.4290437698364258,0.4162465035915375,-0.5325854420661926,0.9999001622200012,0.5727007985115051,0.4726089835166931,-0.32318881154060364,0.9999011754989624,0.4166324734687805,0.4531404674053192,-0.2687857449054718,0.9999149441719055,0.5098811984062195,0.5671091079711914,-0.48601192235946655,0.9999499917030334,0.44480252265930176,0.5612596869468689,-0.47213253378868103,0.9999539256095886
7,0.47756701707839966,0.4778033494949341,-0.5717860460281372,0.9999634027481079,0.5096687078475952,0.4192696511745453,-0.5416163802146912,0.9998964667320251,0.5278523564338684,0.42120662331581116,-0.5413118600845337,0.9999046921730042,0.5404572486877441,0.4248766303062439,-0.541366457939148,0.9999066591262817,0.4574405550956726,0.41499054431915283,-0.5346477031707764,0.9999047517776489,0.4410741329193115,0.414566308259964,-0.533880352973938,0.9998989105224609,0.4290351867675781,0.4160069227218628,-0.5340760946273804,0.9998990297317505,0.5723528265953064,0.4725921154022217,-0.32364219427108765,0.9999004006385803,0.4168342649936676,0.45342662930488586,-0.2708732783794403,0.9999128580093384,0.5096663236618042,0.5665159821510315,-0.4869888424873352,0.9999499320983887,0.4446800649166107,0.5604252815246582,-0.4734998345375061,0.9999533295631409
8,0.47746187448501587,0.47760629653930664,-0.5719980001449585,0.999962568283081,0.5096346735954285,0.4190972149372101,-0.5418874025344849,0.9998943209648132,0.5277985334396362,0.4210832417011261,-0.541593074798584,0.9999020099639893,0.5404292345046997,0.42481645941734314,-0.5416528582572937,0.9999051094055176,0.457430899143219,0.4147404134273529,-0.5349231362342834,0.9999024868011475,0.44107064604759216,0.4142926037311554,-0.5341606736183167,0.9998958110809326,0.4290255606174469,0.41573044657707214,-0.5343608260154724,0.9998963475227356,0.5722790956497192,0.47258105874061584,-0.3235531747341156,0.9998977780342102,0.4170268177986145,0.4535152018070221,-0.27141350507736206,0.9999088644981384,0.5093423128128052,0.5662007331848145,-0.48714327812194824,0.9999489784240723,0.44451960921287537,0.5597808957099915,-0.4735850691795349,0.9999516606330872
9,0.4774071276187897,0.4773922264575958,-0.5754398107528687,0.9999618530273438,0.5096331834793091,0.4189302325248718,-0.5450073480606079,0.9998925924301147,0.5277824997901917,0.4209780693054199,-0.5447215437889099,0.9998999834060669,0.5404247045516968,0.4247761070728302,-0.5447871088981628,0.9999038577079773,0.4574207365512848,0.41443395614624023,-0.5380778312683105,0.9999005794525146,0.4410613477230072,0.41392940282821655,-0.537315309047699,0.9998933672904968,0.42901864647865295,0.41535109281539917,-0.5375180244445801,0.9998939633369446,0.5722107887268066,0.4725809693336487,-0.32473766803741455,0.9998958706855774,0.4171229898929596,0.45354312658309937,-0.27212005853652954,0.9999052882194519,0.5090435743331909,0.565940797328949,-0.49002647399902344,0.9999481439590454,0.44430798292160034,0.5592076778411865,-0.47621527314186096,0.9999499917030334
